date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,sold_quantity
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",55
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",412
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002002,Croma,431
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002003,Ezone,402
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002005,Lotus,373
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002006,Viveks,193
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002007,Girias,265
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",408
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,116
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002014,Expression,138
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002015,Propel,83
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,E-Commerce,Direct,70002018,"Atliq e Store",241
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,E-Commerce,Retailer,90002009,Flipkart,347
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",India,E-Commerce,Retailer,90002010,Ebay,156
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",33
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",38
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",25
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",16
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013117,Euronics,9
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,6
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",8
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,6
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",16
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013123,Expert,19
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Italy,E-Commerce,Direct,70013126,"Atliq e Store",8
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",24
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,120
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,77
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,52
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",26
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",3
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",1
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016173,Expert,6
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",2
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",2
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",Poland,E-Commerce,Direct,70016178,"Atliq e Store",4
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",125
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1","South Korea","Brick & Mortar",Distributor,80007195,Sage,831
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",137
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1","South Korea",E-Commerce,Retailer,90007197,Amazon,92
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",179
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022073,Control,83
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022075,BestBuy,33
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",50
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022078,Costco,72
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022079,walmart,49
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,E-Commerce,Direct,70022085,"Atliq e Store",135
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,E-Commerce,Retailer,90022074,Flipkart,216
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,E-Commerce,Retailer,90022081,Amazon,259
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,E-Commerce,Retailer,90022082,Amazon,34
"2017-09-01 00:00:00","P & A",Keyboard,A2918150104,"AQ Master wired x1",USA,E-Commerce,Retailer,90022083,Ebay,162
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",68
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",24
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008166,Sound,16
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,89
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Australia,E-Commerce,Direct,70008170,"Atliq e Store",57
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Brazil,E-Commerce,Retailer,90027207,Amazon,8
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",13
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",24
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",4
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023026,Relief,22
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023027,Costco,26
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023029,Staples,12
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Canada,E-Commerce,Retailer,90023023,Amazon,34
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Canada,E-Commerce,Retailer,90023030,Amazon,20
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",China,"Brick & Mortar",Distributor,80001019,Neptune,73
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",China,E-Commerce,Retailer,90001021,Taobao,3
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",50
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",51
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011186,Elite,29
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011187,"Chip 7",23
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011189,UniEuro,52
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011190,"Media Markt",51
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011191,Sorefoz,81
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",France,E-Commerce,Direct,70011194,"Atliq e Store",42
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Germany,"Brick & Mortar",Direct,70012042,"AltiQ Exclusive",0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012033,Digimarket,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012034,Otto,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012035,Notebillig,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012037,Saturn,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012038,Expert,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012039,"Currys (Dixons Carphone)",0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Germany,E-Commerce,Direct,70012043,"Atliq e Store",0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Germany,E-Commerce,Retailer,90012041,Amazon,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",226
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",212
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002002,Croma,363
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002003,Ezone,124
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002005,Lotus,415
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002006,Viveks,371
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002007,Girias,332
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",54
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,415
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002014,Expression,172
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002015,Propel,311
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,E-Commerce,Direct,70002018,"Atliq e Store",258
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,E-Commerce,Retailer,90002009,Flipkart,261
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",India,E-Commerce,Retailer,90002010,Ebay,390
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",50
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",106
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",125
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",3
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013117,Euronics,3
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,8
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",11
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,10
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",4
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013123,Expert,18
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,E-Commerce,Direct,70013126,"Atliq e Store",11
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",11
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,100
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,203
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,39
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",13
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",7
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",6
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016173,Expert,8
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",5
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",7
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,E-Commerce,Direct,70016178,"Atliq e Store",1
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",84
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1","South Korea","Brick & Mortar",Distributor,80007195,Sage,774
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",38
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1","South Korea",E-Commerce,Retailer,90007197,Amazon,245
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",47
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022073,Control,107
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022075,BestBuy,149
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",36
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022078,Costco,61
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022079,walmart,57
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,E-Commerce,Direct,70022085,"Atliq e Store",78
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,E-Commerce,Retailer,90022074,Flipkart,257
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,E-Commerce,Retailer,90022081,Amazon,191
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,E-Commerce,Retailer,90022082,Amazon,202
"2017-09-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,E-Commerce,Retailer,90022083,Ebay,152
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",67
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",111
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008166,Sound,77
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,70
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,E-Commerce,Direct,70008170,"Atliq e Store",37
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Brazil,E-Commerce,Retailer,90027207,Amazon,14
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",23
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",24
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",12
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023026,Relief,7
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023027,Costco,19
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023029,Staples,11
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,E-Commerce,Retailer,90023023,Amazon,27
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,E-Commerce,Retailer,90023030,Amazon,17
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",China,"Brick & Mortar",Distributor,80001019,Neptune,79
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",China,E-Commerce,Retailer,90001021,Taobao,11
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",78
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",67
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011186,Elite,64
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011187,"Chip 7",13
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011189,UniEuro,9
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011190,"Media Markt",34
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011191,Sorefoz,36
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,E-Commerce,Direct,70011194,"Atliq e Store",79
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Germany,"Brick & Mortar",Direct,70012042,"AltiQ Exclusive",0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012033,Digimarket,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012034,Otto,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012035,Notebillig,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012037,Saturn,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012038,Expert,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Germany,"Brick & Mortar",Retailer,90012039,"Currys (Dixons Carphone)",0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Germany,E-Commerce,Direct,70012043,"Atliq e Store",0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Germany,E-Commerce,Retailer,90012041,Amazon,0
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",284
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",415
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002002,Croma,355
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002003,Ezone,340
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002005,Lotus,251
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002006,Viveks,149
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002007,Girias,368
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",116
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,438
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002014,Expression,391
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002015,Propel,135
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,E-Commerce,Direct,70002018,"Atliq e Store",274
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,E-Commerce,Retailer,90002009,Flipkart,463
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,E-Commerce,Retailer,90002010,Ebay,198
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",87
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",105
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",26
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",17
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013117,Euronics,13
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,19
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",8
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,11
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",9
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013123,Expert,3
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,E-Commerce,Direct,70013126,"Atliq e Store",9
"2017-09-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",25
